BatchKeyPath,BatchValueName,Name,Description,DisplayName,StartMode,ServiceType,NameKeyLastWrite,ParametersKeyLastWrite,Group,ImagePath,ServiceDLL,RequiredPrivileges
ROOT\ControlSet001\Services,None,storqosflt,"@%SystemRoot%\System32\drivers\storqosflt.sys,-102","@%SystemRoot%\System32\drivers\storqosflt.sys,-101",Automatic,FileSystemDriver,2017-09-29 13:47:44.6688147,,FSFilter Quota Management,system32\drivers\storqosflt.sys,,
ROOT\ControlSet001\Services,None,StorSvc,"@%SystemRoot%\System32\StorSvc.dll,-101","@%SystemRoot%\System32\StorSvc.dll,-100",Manual,Win32ShareProcess,2017-09-29 13:47:44.6688147,2017-09-29 13:47:03.8063654,,%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p,,SeLoadDriverPrivilege SeBackupPrivilege SeRestorePrivilege
ROOT\ControlSet001\Services,None,storufs,,"@storufs.inf,%UfsServiceDesc%;Microsoft Universal Flash Storage (UFS) Driver",Boot,KernelDriver,2018-03-27 09:56:17.4792603,2018-03-27 09:55:48.4485779,,System32\drivers\storufs.sys,,
ROOT\ControlSet001\Services,None,storvsc,,,Boot,KernelDriver,2018-03-27 09:56:17.4792603,2018-03-27 09:55:48.4485779,Base,System32\drivers\storvsc.sys,,
ROOT\ControlSet001\Services,None,ST_Accel,,"@oem12.inf,%ST_Accel.SVCDESC%;STMicroelectronics Accelerometer Service",Manual,KernelDriver,2018-03-27 21:45:41.6978580,2018-03-27 09:23:57.1649114,,\SystemRoot\system32\DRIVERS\ST_Accel.sys,,
ROOT\ControlSet001\Services,None,svsvc,"@%SystemRoot%\system32\svsvc.dll,-102","@%SystemRoot%\system32\svsvc.dll,-101",Manual,Win32ShareProcess,2017-09-29 13:47:44.6688147,2017-09-29 13:47:03.8063654,,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,,SeManageVolumePrivilege
ROOT\ControlSet001\Services,None,swenum,,"@swenum.inf,%SWENUM.SVCDESC%;Software Bus Driver",Manual,KernelDriver,2018-03-27 21:45:39.6196611,,Extended Base,\SystemRoot\System32\drivers\swenum.sys,,
ROOT\ControlSet001\Services,None,swprv,"@%SystemRoot%\System32\swprv.dll,-102","@%SystemRoot%\System32\swprv.dll,-103",Manual,Win32OwnProcess,2017-09-29 13:47:44.6688147,2017-09-29 13:47:03.8063654,,%SystemRoot%\System32\svchost.exe -k swprv,,SeBackupPrivilege SeChangeNotifyPrivilege SeCreateGlobalPrivilege SeCreatePermanentPrivilege SeImpersonatePrivilege SeManageVolumePrivilege SeRestorePrivilege SeIncreaseBasePriorityPrivilege SeManageVolumePrivilege SeRestorePrivilege SeTcbPrivilege
ROOT\ControlSet001\Services,None,Synth3dVsc,,,Manual,KernelDriver,2018-03-27 09:55:48.4485779,,Video Init,\SystemRoot\System32\drivers\Synth3dVsc.sys,,
ROOT\ControlSet001\Services,None,SysMain,"@%SystemRoot%\system32\sysmain.dll,-1001","@%SystemRoot%\system32\sysmain.dll,-1000",Automatic,Win32ShareProcess,2017-09-29 13:47:44.6688147,2017-09-29 13:47:03.8063654,profsvc_group,%systemroot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,,SeTcbPrivilege SeProfileSingleProcessPrivilege SeTakeOwnershipPrivilege SeDebugPrivilege SeIncreaseBasePriorityPrivilege
ROOT\ControlSet001\Services,None,SystemEventsBroker,"@%windir%\system32\SystemEventsBrokerServer.dll,-1002","@%windir%\system32\SystemEventsBrokerServer.dll,-1001",Automatic,Win32ShareProcess,2017-09-29 13:47:44.6688147,2017-09-29 13:47:03.7907388,,%SystemRoot%\system32\svchost.exe -k DcomLaunch -p,,SeCreateGlobalPrivilege SeImpersonatePrivilege SeTcbPrivilege SeCreatePermanentPrivilege
ROOT\ControlSet001\Services,None,TabletInputService,"@%SystemRoot%\system32\TabSvc.dll,-101","@%SystemRoot%\system32\TabSvc.dll,-100",Manual,Win32ShareProcess,2017-09-29 13:47:44.6688147,2017-09-29 13:47:03.7907388,PlugPlay,%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p,,SeTcbPrivilege SeImpersonatePrivilege SeIncreaseQuotaPrivilege SeAssignPrimaryTokenPrivilege SeCreateGlobalPrivilege
